lon,lat,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,state,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
150.494599,-23.379304,Rockhampton,,Base Hospital,,Hospital,0,,,QLD,Rockhampton Hospital,0,0,"Canning Street, THE RANGE, 4700",,,,,
153.039345,-27.415011,"Clayfield, Stafford",,State High School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Steak sandwiches""}",@sausagesizzles,QLD,Kedron High,0,0,"Park Road, KEDRON, 4031",,,,,
152.705283,-27.920284,Beaudesert,,State School,,Government School,0,,,QLD,Roadvale,0,0,"111 Roadvale Road, ROADVALE, 4310",,,,,
146.73847,-19.318542,Mundingburra,,Goodstart Early Learning,,Kindergarten,0,,,QLD,Riverside,0,0,"250 Riverside Boulevard, DOUGLAS, 4814",,,,,
152.584306,-26.065057,Maryborough,,Hall,,Hall,0,,,QLD,Curra,0,0,"CURRA, 4570",,,,,
150.757758,-27.038348,Warrego,,State School,,Government School,0,,,QLD,Kogan,0,0,"Condamine Highway, KOGAN, 4406",,,,,
153.017479,-27.23981,Murrumba,,State College - Senior Campus Sports Hall,,Government School,0,,,QLD,North Lakes,0,0,"The Corso, NORTH LAKES, 4509",,,,,
153.079687,-27.556402,"Mansfield, Sunnybank, Yeerongpilly",,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Upper Mount Gravatt,0,1,"1899 Logan Road, UPPER MOUNT GRAVATT, 4122",,,,,
152.758702,-27.61648,Ipswich,,Ground Floor WG Hayden Humanities Centre,,Other,0,,,QLD,Ipswich,0,0,"56 South Street, IPSWICH, 4305",,,,,
148.97624,-21.264555,Mirani,,State School,,Government School,0,,,QLD,Eton,0,0,"Prospect Street, ETON, 4741",,,,,
152.739229,-27.628596,Ipswich West,,Leichhardt Parish Centre,,Church,0,,,QLD,Leichhardt,0,0,"22 Old Toowoomba Road, LEICHHARDT, 4305",,,,,
149.524232,-22.349465,Mirani,,Centenary Hall,,Courthouse,0,,,QLD,St Lawrence,0,0,"7 Railway Parade, ST LAWRENCE, 4707",,,,,
151.846097,-26.107759,Callide,,State School,,Government School,0,,,QLD,Cloyna,0,0,"8 William Webber Road, CLOYNA, 4605",,,,,
153.085046,-27.365398,Nudgee,,School of Arts,,Other,0,,,QLD,Nudgee,0,0,"Penhill Street, NUDGEE, 4014",,,,,
153.025541,-27.31735,"Aspley, Sandgate",,Norris Road State School Hall,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,QLD,Bracken Ridge West,0,0,"Pritchard Place, BRACKEN RIDGE, 4017",,,,,
152.876086,-25.30054,Hervey Bay,,Sandy Straits State School,,Government School,1,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://www.facebook.com/photo.php?fbid=649884835134524,QLD,Urangan West,0,1,"Robert Street, URANGAN, 4655",,,,,
150.545,-23.341944,"Keppel, Rockhampton",,State School - Activities Centre,,Government School,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@MeganAHendry,QLD,Frenchville,1,0,"Frenchville Road, FRENCHVILLE, 4701",,,,,
153.181622,-27.458311,Lytton,,State School,,Government School,0,,,QLD,Manly,0,0,"63 Ernest Street, MANLY, 4179",,,,,
147.790559,-28.971052,Warrego,,State School,,Government School,0,,,QLD,Hebel,0,0,"41 Maud Street, HEBEL, 4486",,,,,
150.499748,-23.369594,"Keppel, Mirani, Rockhampton",,State High School,,Government School,0,,,QLD,Rockhampton High,0,0,"Campbell Street, WANDAL, 4700",,,,,
149.66825,-23.716162,Gregory,,State School,,Government School,0,,,QLD,Duaringa,0,0,"1 Charlotte Street, DUARINGA, 4702",,,,,
153.418311,-28.098399,"Burleigh, Mermaid Beach, Mudgeeraba",,Community Centre,,Other,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,Varsity Lakes,1,0,"(Off Mattocks Road) Lyn Muller Lane, VARSITY LAKES, 4227",,,,,
153.181489,-27.686779,Waterford,,State School,,Government School,1,"{""coffee"":false,""vego_sausages"":true,""halal"":false,""bacon_egg"":false,""other"":""""}",@Mel_Venville,QLD,Loganholme,0,0,"Wandilla Crescent, LOGANHOLME, 4129",,,,,
153.143513,-27.672687,Waterford,,State High School,,Government School,0,,,QLD,Loganlea,0,0,"Neridah Street, LOGANLEA, 4131",,,,,
152.594551,-28.067914,Beaudesert,,State School,,Government School,0,,,QLD,Mount Alford,0,0,"942 Recumpilla Street, MOUNT ALFORD, 4310",,,,,
153.101619,-27.203639,Redcliffe,,Retirement Village,,Other,0,,,QLD,Bally Cara,0,0,"Oyster Point Esplanade, SCARBOROUGH, 4020",,,,,
152.591053,-25.604108,Maryborough,,State School,,Government School,0,,,QLD,Mungar,0,0,"1143 Mungar Road, MUNGAR, 4650",,,,,
152.67095,-26.182572,Gympie,,Church Of Christ Hall,,Church,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,Horseshoe Bend,0,0,"10 Tucker Street, GYMPIE, 4570",,,,,
153.0659,-27.464324,Bulimba,,Morningside State School,,Government School,0,,,QLD,Hawthorne,0,0,"Pashen Street, MORNINGSIDE, 4171",,,,,
151.77126,-27.801256,Condamine,,Public Hall,,Hall,0,,,QLD,Felton East,0,0,"2775 Toowoomba-Karara Road, FELTON EAST, 4358",,,,,
151.904845,-27.430721,"Nanango, Toowoomba North",,State School,,Government School,0,,,QLD,Meringandan,0,0,"Shirley Road, MERINGANDAN, 4352",,,,,
153.043155,-27.388157,"Clayfield, Nudgee, Stafford",,Assembly of God Church Hall,,Church,0,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,QLD,Chermside East,0,0,"Cnr Pfingst & Hamilton Roads, CHERMSIDE, 4032",,,,,
139.487131,-20.734616,Mount Isa,,Spinifex State College - Junior Campus,,Government School,0,,,QLD,Mt Isa West,0,0,"6-12 Fifth Avenue, MOUNT ISA, 4825",,,,,
