lon,lat,has_run_out,division,booth_info,projectedothervoters,premises,projectedenrolmentvoters,has_bbq,address,opening_hours,has_other,source,state,polling_place_name,has_nothing,has_caek,projectedordinaryvoters,polling_place_type,projectedabsentvoters,extra_info,stall_name,stall_description,stall_website,first_report,latest_report
151.322615,-33.653766,0,Pittwater,,3,Newport Surf Club,54,0,"Barrenjoey Road, Newport, 2106",,0,,NSW,Newport SLSC,0,0,1950,Other,100,,,,
151.298841,-33.712791,0,Pittwater,,3,The Lakes Parish Hall,50,0,"21 Lagoon Street, Narrabeen, 2101",,0,,NSW,The Lakes Parish Hall,0,0,1500,Hall,90,,,,
151.286132,-33.728295,0,Pittwater,,0,Wheeler Heights Public School,0,1,"36 Veterans Parade, Collaroy Plateau, 2097",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""White elephant stall""}",http://www.wheelerhts-p.schools.nsw.edu.au/cmsresources/wheeler-heights-public-school/misc/2015/3/wheelerwordterm1week_9_combined_1427338037803.pdf,NSW,Wheeler Hghts Public,0,1,140,Government School,0,,,,
151.675438,-32.920712,0,Wallsend,,2,Wallsend South Public School,59,0,"Smith Road, Elermore Vale, 2287",,0,,NSW,Wallsend Sth Public,0,0,2900,Government School,100,,,,
151.715826,-32.899143,0,Wallsend,,1,Waratah West Public School,24,0,"Leonora Parade, Waratah West, 2298",,0,,NSW,Waratah W Public,0,0,1050,Government School,170,,,,
151.185888,-33.806836,0,Willoughby,,2,Artarmon Community Centre,57,0,"Tindale Road, Artarmon, 2068",,0,,NSW,Artarmon Comm. Cntr,0,0,1210,Other,90,,,,
151.663869,-32.900292,0,Wallsend,,2,St Patricks Parish Hall,15,0,"Wentworth Street, Wallsend, 2287",,0,,NSW,St Patricks Wallsend,0,0,1000,Hall,55,,,,
151.682885,-32.902531,0,Wallsend,,1,Wallsend Community Pre-School,15,0,"Douglas Street, Wallsend, 2287",,0,,NSW,Wallsend Comm. Pre-School,0,0,770,Kindergarten,40,,,,
151.6718984,-32.90796104,0,Wallsend,,2,Wallsend Public School,49,0,"Metcalfe Street, Wallsend, 2287",,0,,NSW,Wallsend Public,0,0,2500,Government School,165,,,,
151.18504,-33.882534,0,Balmain,,6,Glebe Town Hall,84,0,"48 Mount Vernon Street, Glebe, 2037",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",twitter,NSW,Glebe Town Hall,1,0,1550,Hall,300,,,,
151.181893,-33.882318,0,Balmain,,10,Forest Lodge Public School,103,1,"231-233 Bridge Road, Forest Lodge, 2037",,"{""coffee"":false,""vego_sausages"":true,""halal"":false,""bacon_egg"":false,""other"":""Drinks""}","http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/119/Forest-Lodge-Public-School-Forest-Lodge-Primary-Cake-Stall,-BBQ-&-Felafels/no",NSW,Forest Lodge Public,0,1,1890,,355,Kids toy swap meet,,,
153.420088,-28.826989,0,Ballina,,1,Wollongbar Public School,48,0,"Simpson Avenue, Wollongbar, 2477",,0,,NSW,Wollongbar Public,0,0,1600,Government School,65,,,,
153.425481,-28.571604,0,Ballina,,1,Wilsons Creek Hall,6,0,"Wilsons Creek Road, Wilsons Creek, 2482",,0,,NSW,Wilsons Crk Hall,0,0,200,Hall,10,,,,
151.171985,-33.877893,0,Balmain,,7,Annandale North Public School,123,1,"206 Johnston Street, Annandale, 2038",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/62/Annandale-North-Public-School-Annandale-North-Primary-School-Election-Mini-Fete/no,NSW,Annandale Nth Public,0,1,2630,Government School,350,Kids jumping castle and stalls,,,
153.601024,-28.830277,0,Ballina,,1,Xavier Catholic College Skennars Head,21,0,"2 Redford Drive, Skennars Head, 2478",,0,,NSW,Xavier Cllg Skennars Head,0,0,570,Other,20,,,,
151.181533,-33.859438,0,Balmain,,2,Balmain Hospital,45,0,"Booth Street, Balmain, 2041",,0,,NSW,Balmain Hospital,0,0,900,Hospital,110,,,,
151.177237,-33.85324,0,Balmain,,6,Birchgrove Public School,93,0,"Birchgrove Road, Balmain, 2041",,0,,NSW,Birchgrove Public,0,0,2530,Government School,195,,,,
151.1836,-33.859143,0,Balmain,,9,Balmain Public School,85,1,"1 Eaton Street, Balmain, 2041",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/330/Balmain-Public-School-Balmain-Primary-Schools-AH-MAAZING-snag-on-a-roll/no,NSW,Balmain Public,0,0,1710,Government School,130,,,,
151.02591,-33.768564,0,Parramatta,,0,North Rocks Public School,0,0,"359 North Rocks Road, North Rocks, 2151",,0,,NSW,Nth Rocks Public,0,0,1520,Government School,0,,,,
150.809582,-33.726339,0,Mount Druitt,,2,Shalvey Public School,55,0,"Laver Street, Shalvey, 2770",,0,,NSW,Shalvey Public,0,0,1450,Government School,120,,,,
151.017235,-33.805548,0,Parramatta,,1,Parramatta East Public School,82,0,"Gaggin Street, Parramatta, 2123",,0,,NSW,Parramatta E Public,0,0,1500,Government School,115,,,,
150.844856,-33.773242,0,Mount Druitt,,1,Rooty Hill School Of Arts,78,0,"Rooty Hill Road South, Rooty Hill, 2766",,0,,NSW,Rooty Hill Arts Hall,0,0,2350,Private School,90,,,,
150.782547,-33.806224,0,Mulgoa,,4,Blackwell Public School,73,1,"Blackwell Avenue, St Clair, 2759",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.dailytelegraph.com.au/newslocal/west/state-election-2015-where-to-vote-for-penrith-mulgoa-and-londonderry-electorates/story-fngr8i5s-1227280657145,NSW,Blackwell Public,0,0,2730,Government School,190,,,,
151.004693,-33.803656,0,Parramatta,,5,Parramatta North Public School,103,0,"Albert Street, North Parramatta, 2151",,0,,NSW,Parramatta Nth Public,0,0,2150,Government School,260,,,,
151.018542,-33.823971,0,Parramatta,,2,Rosehill Public School,91,0,"Prospect Street, Rosehill, 2142",,0,,NSW,Rosehill Public,0,0,1600,Government School,280,,,,
150.865504,-33.869874,0,Mulgoa,,3,Abbotsbury Community Centre,54,0,"Stockdale Crescent, Abbotsbury, 2176",,0,,NSW,Abbotsbury Comm. Cntr,0,0,2020,Other,115,,,,
151.045511,-33.813493,0,Parramatta,,1,Rydalmere Public School,70,1,"John Street, Rydalmere, 2116",,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Drinks""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/86/Rydalmere-Public-School-Priamry-School-sausage-sizzle/no,NSW,Rydalmere Public,0,1,1590,Government School,80,,,,
151.010958,-33.817436,0,Parramatta,,1,Rowland Hassall School,55,0,"Hassall Street, Parramatta, 2150",,0,,NSW,Rowland Hassall,0,0,730,Private School,190,,,,
150.875128,-33.869899,0,Mulgoa,,0,Bossley Park High School,0,0,"Prairievale Road, Bossley Park, 2176",,0,,NSW,Bossley Park High,0,0,320,Government School,0,,,,
152.978379,-30.051429,0,Clarence,,1,Glenreagh School of Arts Hall,14,0,"62 Coramba Street, Glenreagh, 2450",,0,,NSW,Glenreagh Arts Hall,0,0,580,Private School,35,,,,
153.077659,-29.569572,0,Clarence,,1,Cowper Public School,7,0,"Clarence Street, Cowper, 2460",,0,,NSW,Cowper Public,0,0,300,Government School,5,,,,
152.891353,-29.827844,0,Clarence,,1,Coutts Crossing Coronation Hall,18,0,"7 Armidale Road, Coutts Crossing, 2460",,0,,NSW,Coutts Crossing Hall,0,0,710,Hall,25,,,,
153.425904,-29.113746,0,Clarence,,2,Evans River Community School,42,1,"Cypress Street, Evans Head, 2473",,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""Tea""}",http://www.electionsausagesizzle.com.au/nsw-election-2015/sausage-sizzle-map/83/Evans-River-Community-School-Evans-River-K-12-Community-School/no,NSW,Evans Rv School,0,1,1630,Private School,165,Book sale and some plants,,,
152.542633,-30.189454,0,Clarence,,1,Dundurrabin Public School,5,0,"70 Mount Street, Dundurrabin, 2453",,0,,NSW,Dundurrabin Public,0,0,180,Government School,10,,,,
152.775586,-29.586316,0,Clarence,,4,Copmanhurst & District War Memorial Hall,9,0,"61 Grafton Street, Copmanhurst, 2460",,0,,NSW,Copmanhurst Hall,0,0,320,Hall,10,,,,
153.193425,-30.021645,0,Clarence,,0,Corindi Public School,0,0,"Coral Street, Corindi, 2456",,0,,NSW,Corindi Public,0,0,110,Government School,0,,,,
153.282581,-28.992504,0,Clarence,,1,Coraki Public School,23,0,"50 Adams Street, Coraki, 2471",,0,,NSW,Coraki Public,0,0,850,Government School,50,,,,
151.111014,-33.964821,0,Kogarah,,3,Hurstville Public School,90,0,"Forest Road, Hurstville, 2220",,0,,NSW,Hurstville Public,0,0,1850,Government School,100,,,,
