lon,lat,division,booth_info,premises,opening_hours,has_bbq,address,source,state,polling_place_name,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,has_run_out,has_other,first_report,latest_report
144.837454,-37.771853,St Albans District,,Sunshine North,,0, Suffolk Road Sunshine North 26 J8,,VIC,Sunshine North Primary School,0,0,,,,,,
144.815266,-37.756341,St Albans District,,St Albans South East,,0, 40 Mulhall Drive St Albans 26 D4,,VIC,Jackson Special School,0,0,,,,,,
144.808615,-37.717316,St Albans District,,Keilor Downs,,0, Swindon Crescent Keilor Downs 14 C5,,VIC,Keilor Views Primary School,0,0,,,,,,
145.25908,-37.842534,Bayswater District,,Bayswater,,0, corner Mountain Highway and Birch Street Bayswater 64 E4,,VIC,Bayswater Primary School,0,0,,,,,,
145.289198,-37.862473,Bayswater District,,Boronia East,,1, corner Allandale and Boronia Roads Boronia 65 B9,,VIC,Boronia  Church of Christ,0,1,,,,,,
144.705323,-37.58387,Sunbury District,,Sunbury Heights,,0, Mitchells Lane Sunbury 381 J5,,VIC,Sunbury Downs Secondary College,0,0,,,,,,
144.809872,-37.749048,St Albans District,,St Albans,,0, Norwich Street St Albans 26 C2,,VIC,St Albans Heights Primary School,0,0,,,,,,
144.713946,-37.575104,Sunbury District,,Sunbury West,,0, Elizabeth Drive Sunbury West 382 A3,,VIC,Sunbury West Primary School,0,0,,,,,,
145.257111,-37.830401,Bayswater District,,Heathmont East,,1, Armstrong Road Heathmont 64 D1,,VIC,Heathmont East Primary School,0,1,,,,,,
145.26084,-37.85549,Bayswater District,,Bayswater South,,1, Enfield Drive Bayswater 64 E7,,VIC,Bayswater South Primary School,0,1,,,,,,
145.275768,-37.862051,Bayswater District,,Knox,,0, 212 Boronia Road Boronia 64-H9,,VIC,St Josephs Catholic Primary School,0,0,,,,,,
145.232257,-37.838305,Bayswater District,,Heathmont West,,1, Waters Grove Heathmont 63 H3,,VIC,Heathmont College,0,0,,,,,,
145.246734,-37.826865,Bayswater District,,Heathmont,,0, 89 Canterbury Road Heathmont 50 B11,,VIC,Heathmont Uniting Church Hall,0,0,,,,,,
145.308567,-37.849621,Bayswater District,,Canterbury Gardens,,1, corner Mountain Highway and Liverpool Road The Basin 65 F6,,VIC,The Basin Primary School,0,0,,,,,,
145.252649,-37.849483,Bayswater District,,Bayswater West,,0, corner Phyllis Street and Warruga Avenue Bayswater 64 C6,,VIC,Bayswater West Primary School,0,0,,,,,,
145.14829,-37.84789,Forest Hill District,,Warrawong,,0, 120 Eley Road Burwood East 61 J5,,VIC,Blackburn English Language School,0,0,,,,,,
145.160724,-37.854237,Forest Hill District,,Tally Ho,,0, 310 Burwood Highway Burwood East 62 B7,,VIC,East Burwood Hall,0,0,,,,,,
144.873577,-37.787114,Footscray District,,Maidstone West,,0, 23-25 Burns Street (access via Sonley Street) Maidstone 41 G1,,VIC,Dobson Kindergarten,0,0,,,,,,
144.875744,-37.794809,Footscray District,,West Footscray,,1, Argyle Street West Footscray 41 H3,,VIC,Footscray West  Primary School,0,1,,,,,,
144.879957,-37.795379,Footscray District,,Footscray North,,0, corner Market and Essex Streets Footscray 41 J2,,VIC,YMCA,0,0,,,,,,
144.856247,-37.79177,Footscray District,,Tottenham North,,1, 44 South Road Braybrook 41 D2,,VIC,Dinjerra Primary School,0,0,,,,,,
144.884141,-37.78717,Footscray District,,Maidstone,,0, Rosamond Road Footscray 41 K1,,VIC,Footscray North Primary School,0,0,,,,,,
144.899922,-37.702301,Sunbury District,,Gowanbrae,,0, 2A Marigold Crescent Gowanbrae 16 C2,,VIC,Gowanbrae Community House,0,0,,,,,,
145.1784,-37.85917,Forest Hill District,,Weeden Heights,,1, 43-51 Weeden Drive Vermont South 62 F8,,VIC,Weeden Heights Primary School,0,0,,,,,,
145.18066,-37.85292,Forest Hill District,,Charlesworth Park,,1, Livingstone Road Vermont South 62 G6,,VIC,Livingstone Primary School,0,0,,,,,,
145.129372,-37.708539,Eltham District,,Sherbourne,,1, 17 Outlook Crescent Briar Hill 21 E3,,VIC,Sherbourne Primary School,0,1,,,,,,
145.114876,-37.726549,Eltham District,,Lower Plenty,,1, 126-144 Main Road Lower Plenty 21 B8,,VIC,Lower Plenty Primary School,0,0,,,,,,
142.82232,-37.04956,Ripon District,,Concongella,,0, 61 Concongella-School Road Concongella 56 F2,,VIC,Concongella Primary School,0,0,,,,,,
143.79524,-37.47791,Ripon District,,Miners Rest,,0, Dundas Street Miners Rest 561 N1,,VIC,Miners Rest Primary School,0,0,,,,,,
145.701266,-37.756138,Eildon District,,Warburton,,1, Horners Road Warburton 290 D4,,VIC,Warburton Primary School,0,0,,,,,,
146.25688,-37.1028,Eildon District,,Merrijig,,1, 1820 Mt Buller Road Merrijig 63 F3,,VIC,Merrijig Primary School,0,0,,,,,,
145.35664,-37.52157,Eildon District,,Kinglake,,1, McMahons Road Kinglake 380 J7,,VIC,Kinglake Primary School,0,0,,,,,,
145.26983,-37.60232,Eildon District,,St Andrews,,0, Caledonia Street St Andrews 428 G9,,VIC,St Andrews Primary School,0,0,,,,,,
145.139908,-37.686867,Eltham District,,Glen Katherine,,0, Wallowa Road Eltham North 11 G9,,VIC,St Helena Secondary College,0,0,,,,,,
145.208386,-37.820439,Ringwood District,,Heatherdale,,1, 12 Purches Street Mitcham 49 C10,,VIC,Heatherdale Pre-School,0,1,,,,,,
145.206077,-37.815934,Ringwood District,,Antonio Park,,1, 631-639 Whitehorse Road Mitcham 49 B9,,VIC,Antonio Park Primary School,0,1,,,,,,
145.265178,-37.818131,Ringwood District,,Tinternvale,,1, Tintern Avenue Bayswater North 50 F9,,VIC,Tinternvale Primary School,0,0,,,,,,
144.830571,-37.790716,Footscray District,,Sunshine,,1, 69 Hampshire Road Sunshine 40 H2,,VIC,Sunshine Primary School,0,1,Car boot sale!,,,,,
143.241734,-38.369947,Polwarth District,,Carpendeit,,0, corner Ansons and Carpendeit-Bungador Roads Carpendeit 91 E7,,VIC,Carpendeit Public Hall,0,0,,,,,,
144.98739,-37.77697,Brunswick District,,Merri,,1, corner Miller and Ida Streets Fitzroy North 30 C10,,VIC,Merri Creek Primary School,0,1,,,,,,
144.94318,-37.77057,Brunswick District,,Brunswick South West,,1, South Daly Street Brunswick West 29 D9,,VIC,Brunswick South West Primary School,0,1,,,,,,
144.943466,-37.7566,Brunswick District,,Brunswick North West,,1, Culloden Street Brunswick West 29 C4,,VIC,Brunswick North West Primary School,0,1,,,,,,
144.979569,-37.764905,Brunswick District,,Brunswick East,,1, 195A Stewart Street Brunswick East 30 A6,,VIC,Brunswick East Primary School,0,1,Sold out!,,,,,
144.963339,-37.769328,Brunswick District,,Blyth,,0, 256 Albert Street Brunswick 29 H8,,VIC,Salvation Army Community Centre - Brunswick,0,0,,,,,,
144.966479,-37.755046,Brunswick District,,Moreland,,1, corner Moreland Road and De Carle Street Moreland 29 J4,,VIC,Moreland Primary School,0,1,"Cake, bakwan and Halal sausage sizzle.",,,,,
144.953593,-37.774715,Brunswick District,,Brunswick South,,1, 24 Gray (access via Hodgson Street) Street Brunswick West 29 E9,,VIC,Temple Park Senior Citizens Centre Brunswick West,0,0,,,,,,
144.935562,-37.746235,Brunswick District,,Pascoe Vale South,,1, 411-429 Reynard Street Pascoe Vale South 29 B1,,VIC,Pascoe Vale South Primary School,0,1,,,,,,
144.951166,-37.759837,Brunswick District,,Brunswick North,,1, Pearson Street (access via Albion Street) Brunswick West 29 E5,,VIC,Brunswick North Primary School,0,1,,,,,,
144.94762,-37.74715,Brunswick District,,Coburg West,,1, Reynard Street Coburg 29 D2,,VIC,Coburg West Primary School,0,1,,,,,,
144.248612,-36.77627,Bendigo West District,,Golden Square South,,0, 113-123 Mackenzie Street West Golden Square 607 M10,,VIC,Abundant Life Christian Fellowship,0,0,,,,,,
144.248458,-36.725977,Bendigo West District,,Eaglehawk West,,0, 140 Victoria Street Eaglehawk 603 M11,,VIC,Bendigo Badminton Table Tennis Centre,0,0,,,,,,
144.21899,-37.05783,Bendigo West District,,Castlemaine North,,1, 270 Barker Street (access via Hunter Street) Castlemaine 628 G5,,VIC,Castlemaine North Primary School,0,0,,,,,,
144.271966,-36.743994,Bendigo West District,,Bendigo North,,1, 23 Fenton Street Bendigo North 607 R3,,VIC,Saint Peter's Catholic Primary School (Knuldoorong Centre),0,1,,,,,,
144.16156,-36.80258,Bendigo West District,,Lockwood,,1, 190 Wiegards Road Lockwood 44 D6,,VIC,Lockwood Primary School,0,1,,,,,,
144.209864,-36.743029,Bendigo West District,,Maiden Gully,,0, 711 Calder Highway Maiden Gully 606 E3,,VIC,Maiden Gully Hall,0,0,,,,,,
144.068514,-36.995964,Bendigo West District,,Maldon,,0, Francis Street Maldon 630 D8,,VIC,Maldon Community Centre,0,0,,,,,,
144.2573,-36.7706,Bendigo West District,,Golden Square,,1, 19 Maple Street (access via Mackenzie Street) Golden Square 282 G16,,VIC,Golden Square Primary School (Maple St Campus),0,0,,,,,,
144.244702,-36.794156,Bendigo West District,,Kangaroo Flat South,,0, 91 High Street (access via Station Street) Kangaroo Flat 613 M2,,VIC,St Monica's Primary School,0,0,,,,,,
144.257229,-37.00297,Bendigo West District,,Harcourt,,1, Wilkinson Street Harcourt 627 S3,,VIC,Harcourt Valley Primary School,0,0,,,,,,
144.05459,-38.02923,Polwarth District,,Teesdale,,0, Sutherland Street Teesdale 516 H2,,VIC,Teesdale Primary School,0,0,,,,,,
146.23636,-36.61784,Ovens Valley District,,Greta West,,0, 2376 Wangaratta-Kiffeera Road Greta South 48 E2,,VIC,Greta Valley School,0,0,,,,,,
146.30442,-36.35413,Ovens Valley District,,Wangaratta West,,1, 47-49 Phillipson Street Wangaratta 312 H5,,VIC,Wangaratta West Primary School,0,1,,,,,,
146.4681,-36.18467,Ovens Valley District,,Springhurst,,0, 121 Anzac Road Springhurst 34 J5,,VIC,Springhurst Primary School,0,0,,,,,,
141.940475,-36.742622,Lowan District,,Natimuk,,0, 99 Main Road Natimuk 543 R11,,VIC,Natimuk Soldiers Memorial Hall,0,0,,,,,,
141.963838,-36.837352,Lowan District,,Noradjuha,,0, Natimuk-Hamilton Road Noradjuha 39 H7,,VIC,Noradjuha Memorial Hall,0,0,,,,,,
146.675815,-36.507962,Ovens Valley District,,Gapsted,,0, 3722 Great Alpine Road Gapsted 49 C2,,VIC,Gapsted Public Hall,0,0,,,,,,
141.54831,-37.70637,Lowan District,,Merino,,0, 49 Paschendale Road Merino 501 R2,,VIC,Merino Consolidated School,0,0,,,,,,
146.00667,-36.02144,Ovens Valley District,,Yarrawonga,,0, Pinniger Street Yarrawonga 668 D10,,VIC,Yarrawonga Secondary College - ECA Centre,0,0,,,,,,
141.240932,-36.378306,Lowan District,,Kaniva,,0, 20-22 Baker Street Kaniva 541 S9,,VIC,Kaniva Wesley Hall,0,0,,,,,,
142.049641,-37.742381,Lowan District,,Hamilton,,0, Ballarat Road Hamilton 506 L8,,VIC,Monivae College,0,0,,,,,,
141.474182,-36.718378,Lowan District,,Goroke,,0, Main Street Goroke 543 N11,,VIC,Goroke Memorial Hall,0,0,,,,,,
142.220353,-36.470505,Lowan District,,Murra Warra,,0, 2537 Blue Ribbon Road Murra Warra 26 E9,,VIC,Sailors Home Hall,0,0,,,,,,
141.648618,-36.335164,Lowan District,,Nhill,,0, 57 Victoria Street Nhill 546 C3,,VIC,Nhill Uniting Church Hall,0,0,,,,,,
146.286211,-36.210738,Ovens Valley District,,Boorhaman,,0, 1544 Boorhaman Road Boorhaman 34 F5,,VIC,Boorhaman Hall,0,0,,,,,,
146.445371,-36.391162,Ovens Valley District,,Tarrawingee,,0, Great Alpine Road Tarrawingee 34 J8,,VIC,Tarrawingee Hall,0,0,,,,,,
145.6111,-36.14569,Ovens Valley District,,Invergordon,,0, 1292 Invergordon Road Invergordon 33 B4,,VIC,Invergordon Primary School,0,0,,,,,,
144.962215,-36.015721,Shepparton District,,Barmah,,0, Schier Street Barmah VR 31 H2,,VIC,Barmah Community Hall,0,0,,,,,,
145.40574,-36.39009,Shepparton District,,St Georges Road,,0, 120 St Georges Road Shepparton 673 P11,,VIC,St Georges Road Primary School,0,0,,,,,,
145.206101,-36.060853,Shepparton District,,Nathalia,,0, Robertson Street Nathalia 669 S11,,VIC,Nathalia Community Centre,0,0,,,,,,
145.351819,-36.381771,Shepparton District,,Mooroopna,,0, 141-179 Echuca Road Mooroopna 672 D6,,VIC,Mooroopna Secondary College,0,0,,,,,,
145.68279,-36.33107,Shepparton District,,Dookie,,0, Baldock Street Dookie 33 D7,,VIC,Dookie Primary School,0,0,,,,,,
144.31612,-38.16627,South Barwon District,,Highton North,,0, 21-31 Lambhill Crescent Highton 451 B9,,VIC,Montpellier Primary School,0,0,,,,,,
144.31961,-38.24102,South Barwon District,,Mount Duneed,,0, 100 Williams Road Mount Duneed 479 C5,,VIC,Mount Duneed Regional Primary  School,0,0,,,,,,
144.31039,-38.169111,South Barwon District,,Highton Central,,0, 174 Barrabool Road Highton 451 A9,,VIC,St Lukes Uniting Church,0,0,,,,,,
144.31277,-38.321393,South Barwon District,,Torquay North,,1, 50 Grossmans Road Torquay 505 J3,,VIC,St Therese Primary School,0,1,,,,,,
144.347889,-38.197559,South Barwon District,,Grovedale Central,,1, 143 Bailey Street Grovedale 465 J5,,VIC,Grovedale Primary School,0,1,,,,,,
145.196464,-37.8154,Ringwood District,,Mitcham,,1, 559 Whitehorse Road Mitcham 48 K8,,VIC,Mitcham Uniting Church Hall,0,0,,,,,,
145.237815,-37.799652,Ringwood District,,Norwood,,0, Byron Street Ringwood 49 K4,,VIC,Norwood Secondary College,0,0,,,,,,
145.244728,-37.80861,Ringwood District,,Ringwood East,,0, Mines Road Ringwood East 50 A7,,VIC,4th Ringwood Scout Hall,0,0,,,,,,
145.258274,-37.48111,Eildon District,,Kinglake West,,0, 1055 Whittlesea-Kinglake Road Kinglake West 428 F2,,VIC,Kinglake West Mechanics Institute Hall,0,0,,,,,,
145.118148,-37.691859,Eltham District,,Greenhills,,0, Mine Street Greensborough 11 C11,,VIC,Greenhills Primary School,0,0,,,,,,
145.1216,-37.71765,Eltham District,,Montmorency,,1, 60A Rattray Road Montmorency 21 D6,,VIC,Montmorency Primary School,0,1,Car boot sale,,,,,
145.893084,-38.270926,Narracan District,,Tetoora Road,,0, Warragul-Korumburra Road Tetoora Road 96 G6,,VIC,Tetoora Road Community Centre,0,0,,,,,,
145.95991,-38.21052,Narracan District,,Bona Vista,,0, Bona Vista Road Bona Vista 96 H5,,VIC,Bona Vista Primary School,0,0,,,,,,
146.15987,-38.21476,Narracan District,,Trafalgar,,1, School Road Trafalgar 703 S11,,VIC,Trafalgar Primary School,0,1,,,,,,
145.945277,-38.161364,Narracan District,,Warragul East,,0, 2a Mouritz Street Warragul 337 S9,,VIC,Vision Australia Warragul,0,0,,,,,,
145.85098,-38.14466,Narracan District,,Drouin College,,0, Main South Road Drouin 706 E9,,VIC,Drouin Secondary College,0,0,,,,,,
145.961333,-37.928277,Narracan District,,Neerim Junction,,0, Main Neerim Road Neerim Junction 80 H8,,VIC,Neerim Junction Public Hall,0,0,,,,,,
145.767716,-38.113866,Narracan District,,Longwarry,,0, 14 Kennedy Street Longwarry 707 O11,,VIC,Longwarry Public Hall,0,0,,,,,,
145.602414,-38.032978,Narracan District,,Maryknoll,,0, 70 Girrahween Road Maryknoll 96 B2,,VIC,Father Pooley Memorial Hall,0,0,,,,,,
145.930934,-38.157507,Narracan District,,Warragul,,0, 96 Victoria Street Warragul 704 F5,,VIC,St Paul's Anglican Church  Hall,0,0,,,,,,
145.573202,-38.082622,Narracan District,,Nar Nar Goon,,0, Spencer Street Nar Nar Goon 96 B3,,VIC,Nar Nar Goon Community Centre,0,0,,,,,,
144.906621,-37.796543,Footscray District,,Footscray Park,,0, 24 Vipont Street Footscray 42 E3,,VIC,Angliss Senior Citizens Hall,0,0,,,,,,
144.799,-37.7884,Footscray District,,Ardeer South,,0, 59-75 Murray Street Sunshine West 3020 40 A1,,VIC,Ardeer South Primary School,0,0,,,,,,
144.819889,-37.803435,Footscray District,,Glengala South,,0, Ivory Court (access via Mounsey Street) Sunshine West 40 E5,,VIC,Sunshine Special Development School,0,0,,,,,,
144.871271,-37.804198,Footscray District,,Kingsville West,,0, 35A Roberts Street West Footscray 41 G5,,VIC,Kingsville Kindergarten,0,0,,,,,,
145.219111,-37.864579,Ferntree Gully District,,Flamingo,,1, 220 Burwood Highway Wantirna South 63 E10,,VIC,The Knox School,0,0,,,,,,
145.040321,-38.231849,Mornington District,,Mornington South,,0, Wilsons Road Mornington 145 E2,,VIC,Peninsula Community Theatre,0,0,,,,,,
144.815974,-37.790258,Footscray District,,Glengala,,0, corner Glengala Road and Simmie Street Sunshine West 40 D2,,VIC,Glengala Community Centre Hall,0,0,,,,,,
144.887571,-37.767276,Footscray District,,Maribyrnong River,,0, 9 Randall Street Maribyrnong 28 A7,,VIC,Maribyrnong River Community Centre,0,0,,,,,,
145.040048,-38.257306,Mornington District,,Osborne,,1, corner Craigie and Dunns Roads Mount Martha 145 E9,,VIC,Osborne Primary School,0,1,Car boot sale!,,,,,
145.10517,-38.24809,Mornington District,,Moorooduc,,0, Mornington-Tyabb Roads Moorooduc 146 K7,,VIC,Moorooduc Primary School,0,0,,,,,,
145.09381,-38.19014,Mornington District,,Mt Eliza,,0, Canadian Bay Road Mount Eliza 105 G3,,VIC,Mount Eliza Secondary College,0,0,,,,,,
145.01373,-38.27556,Mornington District,,Mt Martha,,0, Glenisla Drive Mount Martha 150 J2,,VIC,Mt Martha Primary School,0,0,,,,,,
145.05817,-38.22602,Mornington District,,Tanti Park,,0, Robertson Drive Mornington 104 J12,,VIC,Mornington Park Primary School,0,0,,,,,,
145.06111,-38.24595,Mornington District,,Mornington East,,0, 261 Racecourse Road Mornington 145 J6,,VIC,Benton Junior College,1,0,,,,,,
145.10054,-38.1884,Mornington District,,Mt Eliza North,,1, Moseley Drive Mount Eliza 105 J2,,VIC,Mt Eliza North Primary School,0,0,,,,,,
145.037589,-38.221454,Mornington District,,Mornington,,0, 50 Barkly Street Mornington 104 E11,,VIC,St Mark's Uniting Church,0,0,,,,,,
145.109644,-37.8886,Oakleigh District,,Sussex Heights,,1, 36 Solomon Street Mount Waverley 70 A4,,VIC,Sussex Heights Primary School,0,1,,,,,,
145.062661,-37.890144,Oakleigh District,,Carnegie East,,0, 371 Neerim Road Carnegie 68 K5,,VIC,St Peter's Parish Hall,0,0,,,,,,
145.124853,-37.912371,Oakleigh District,,Clayton North,,0, 1937 Dandenong Road Clayton 70 D11,,VIC,Monash Uniting Church Hall,0,0,,,,,,
145.090198,-37.906509,Oakleigh District,,Oakleigh Central,,0, 26 Abbeygate Street Oakleigh 69 F9,,VIC,Emmanuel Anglican Church Hall,0,0,,,,,,
145.054986,-37.890159,Oakleigh District,,Carnegie,,1, 51 Truganini Road Carnegie 68 H5,,VIC,Carnegie Primary School,0,1,Christmas market!,,,,,
145.088768,-37.894908,Oakleigh District,,Oakleigh,,1, corner Warrigal Road and Logie Street Oakleigh 69 F6,,VIC,Oakleigh Primary School,0,1,,,,,,
145.10833,-37.89949,Oakleigh District,,Oakleigh East,,1, State Street Oakleigh East 70 A7,,VIC,Amsleigh Park Primary School,0,1,,,,,,
145.064894,-37.901924,Oakleigh District,,Murrumbeena South,,0, 6 Dalny Road Murrumbeena 69 A8,,VIC,St Patrick's School,0,0,,,,,,
145.149379,-37.906233,Oakleigh District,,Monash East,,0, 37 Westerfield Drive Notting Hill 70 K9,,VIC,Notting Hill Neighbourhood House,0,0,,,,,,
145.046641,-37.887105,Oakleigh District,,Carnegie West,,1, corner Neerim and Grange Roads Carnegie 68 F4,,VIC,St Anthony's Parish Primary School,0,0,,,,,,
145.11622,-37.70831,Eltham District,,Briar Hill,,1, 25 Gladstone Road Briar Hill 21 B3,,VIC,Briar Hill Primary School,0,1,,,,,,
144.914721,-37.759406,Essendon District,,Moonee Ponds,,0, 17 Leslie Road Moonee Ponds 28 G5,,VIC,Lowther Hall Anglican Grammar School,0,0,,,,,,
145.167305,-37.707901,Eltham District,,Eltham Woods,,0, 50A Frank Street Eltham 22 D3,,VIC,Eltham Woods Pre-School,0,0,,,,,,
145.11165,-37.68675,Eltham District,,Apollo Parkways,,0, 14-24 Brentwick Drive Greensborough 11 A9,,VIC,Diamond Valley Special Development School,0,0,,,,,,
145.12947,-37.725658,Eltham District,,Montmorency South,,1, 64 Buena Vista Drive Montmorency 21 E8,,VIC,Montmorency South Primary School,0,1,Monty South Christmas Market,,,,,
145.183884,-37.703104,Eltham District,,Research,,1, 1570 Main Road Research 22 H2,,VIC,Research Primary School,0,1,,,,,,
145.148163,-37.725366,Eltham District,,Eltham,,1, Dalton Street Eltham 21 K8,,VIC,Eltham Primary School,0,1,Eltham Primary School Fete; vegetable burgers available.,,,,,
145.15092,-37.69958,Eltham District,,Eltham North,,1, 35-47 Wattletree Road Eltham North 21 K1,,VIC,Eltham North Primary School,0,1,,,,,,
145.135351,-37.698079,Eltham District,,Holy Trinity - Eltham North,,0, 94 Weidlich Road Eltham North 11 G12,,VIC,Holy Trinity Primary School,0,0,,,,,,
145.154987,-37.712176,Eltham District,,Eltham East,,0, 16 Grove Street Eltham 22 A4,,VIC,Eltham East Primary School,1,0,,,,,,
145.13805,-37.78458,Bulleen District,,Doncaster Central,,0, 123 Church Road Doncaster 33 G12,,VIC,Doncaster Secondary College,0,0,,,,,,
145.088614,-37.778343,Bulleen District,,Bulleen West,,0, 7 Balwyn Road Bulleen 32 F9,,VIC,Koonarra Hall (prev tennis club),0,0,,,,,,
144.977877,-37.746627,Brunswick District,,Coburg East,,0, corner Nicholson and Harding Streets Coburg East 30 A2,,VIC,Antonine College - Cedar Campus,1,0,,,,,,
145.15557,-37.7699,Bulleen District,,Serpell,,0, Burleigh Drive (access via Tuckers Road) Templestowe Lower 34 A8,,VIC,Serpell Primary School,0,0,,,,,,
145.09506,-37.76329,Bulleen District,,Bulleen,,0, Pleasant Road Bulleen 32 G6,,VIC,Bulleen Heights School (Pleasant Rd Campus),0,0,,,,,,
145.119679,-37.76698,Bulleen District,,Templestowe Heights,,1, 292 High Street Templestowe Lower 33 C7,,VIC,Templestowe Heights Primary School,0,1,,,,,,
144.960904,-37.771888,Brunswick District,,Edward,,0, 233 Sydney Road Brunswick 29 G8,,VIC,Brunswick Town Hall,1,0,"Had an advertised sausage sizzle, but did not appear.",,,,,
144.968341,-37.758208,Brunswick District,,Mitchell Street,,0, Donald Street Brunswick North 29 J5,,VIC,St Margaret Mary's Church Hall,0,0,,,,,,
144.979695,-37.773233,Brunswick District,,Glen Nichol,,0, corner Nicholson Street and Glenlyon Road Brunswick East 30 A9,,VIC,Holy Trinity Church Hall,0,0,,,,,,
144.94304,-37.762273,Brunswick District,,Melville,,0, 185 Hope Street (access via James Street) Brunswick West 29 C6,,VIC,St Joseph's School Hall (Brunswick West),0,0,,,,,,
144.952337,-37.833913,Albert Park District,,Port Melbourne East,,0, corner Montague and Coventry Streets South Melbourne 2J K2,,VIC,Sol Green Community Centre,0,0,,,,,,
144.06719,-37.10592,Bendigo West District,,Newstead,,0, corner Lyon and Peel Streets Newstead 627 S9,,VIC,Newstead Primary School,0,0,,,,,,
144.2489,-36.76206,Bendigo West District,,Specimen Hill,,0, Inglewood Street (access via Tambour Heights) Bendigo 607 M7,,VIC,Specimen Hill Primary School,0,0,,,,,,
144.282327,-36.758726,Bendigo West District,,Bendigo Central,,0, 189-193 Hargreaves Street (access via Lyttleton Terrace) Bendigo 607 S7,,VIC,Bendigo Town Hall,0,0,,,,,,
144.13314,-36.733728,Bendigo West District,,Marong,,0, 36 Torrens Street Marong 626 B11,,VIC,Marong Community Centre,0,0,,,,,,
144.26879,-36.73684,Bendigo West District,,Comet Hill,,1, 74 Holmes Road Bendigo 607 P1,,VIC,Lightning Reef Primary School,0,0,,,,,,
144.219851,-37.064593,Bendigo West District,,Castlemaine,,0, corner Hargraves and Lyttleton Streets Castlemaine 628 H6,,VIC,Castlemaine Catholic Church Hall (St Mary's),0,0,,,,,,
144.20749,-37.07016,Bendigo West District,,Winters Flat,,1, Roberts Avenue Castlemaine 628 E8,,VIC,Winters Flat Primary School,0,1,,,,,,
144.255095,-36.734831,Bendigo West District,,California Gully,,0, Upper California Gully Road California Gully 607 N1,,VIC,St Laurence Court Village Hall,0,0,,,,,,
144.26116,-37.08233,Bendigo West District,,Chewton,,0, Hunter Street (access via Baker Street) Chewton 629 P10,,VIC,Chewton Primary School,0,0,,,,,,
144.253744,-36.749591,Bendigo West District,,Sparrowhawk,,0, 54 Derwent Drive Long Gully 607 N4,,VIC,Long Gully Neighbourhood Centre,0,0,,,,,,
142.917503,-35.980881,Mildura District,,Birchip,,0, 81 Cumming Avenue Birchip 27 H1,,VIC,Birchip Public Hall,0,0,,,,,,
142.994677,-35.636033,Mildura District,,Berriwillock,,0, 69 Taverner Street Berriwillock 18 H4,,VIC,Berriwillock Community Centre,0,0,,,,,,
141.810974,-35.170214,Mildura District,,Underbool,,0, 43 Cotter Street Underbool 207 R7,,VIC,Underbool Early Learning Centre,0,0,,,,,,
142.08485,-34.27806,Mildura District,,Koorlong,,0, 3645 Benetook Avenue Koorlong 3 C6,,VIC,Koorlong Primary School,0,0,,,,,,
142.20464,-34.208804,Mildura District,,Nichols Point,,1, Koorlong Avenue Nichols Point 3 E5,,VIC,Nichols Point Primary School,0,0,,,,,,
142.14504,-34.28801,Mildura District,,Cardross,,0, 415 Dairtnunk Avenue Cardross 3 D6,,VIC,Cardross Primary School,0,0,,,,,,
143.154045,-34.717307,Mildura District,,Boundary Bend,,0, Murray Valley Highway Boundary Bend 8 D5,,VIC,Boundary Bend Hall,0,0,,,,,,
143.106075,-35.716221,Mildura District,,Culgoa,,0, 43 Main Street Culgoa 19 C5,,VIC,Culgoa Public Hall,0,0,,,,,,
142.19269,-34.27956,Mildura District,,Sunnycliffs,,0, Sunnycliffs Crescent Red Cliffs 3 E6,,VIC,Sunnycliffs Primary School,0,0,,,,,,
142.882098,-35.056819,Mildura District,,Manangatang,,0, 1 Wattle Street Manangatang 587 S10,,VIC,Manangatang Community Centre,0,0,,,,,,
141.98792,-36.143526,Lowan District,,Jeparit,,0, 9 Hindmarsh Street Jeparit 545 T3,,VIC,Jeparit Pre-School Centre,0,0,,,,,,
142.094787,-37.767093,Lowan District,,Tarrington,,0, 7901 Hamilton Highway Tarrington 73 C6,,VIC,Lutheran School Hall,0,0,,,,,,
142.629308,-36.631915,Lowan District,,Rupanyup,,0, 21 Dyer Street Rupanyup 41 B4,,VIC,Rupanyup Senior Citizens Hall,0,0,,,,,,
142.516824,-36.918703,Lowan District,,Dadswells Bridge,,0, 5802 Western Highway Dadswells Bridge 41 A8,,VIC,Dadswells Bridge Public Hall,0,0,,,,,,
140.988546,-36.376756,Lowan District,,Serviceton,,0, 13 Elizabeth Street Serviceton 541 N11,,VIC,Serviceton Uniting Church Hall,0,0,,,,,,
142.025642,-37.732238,Lowan District,,Patterson Park,,0, 194 King Street Hamilton 506 G5,,VIC,Patterson Park Hall,0,0,,,,,,
143.062334,-37.679172,Lowan District,,Streatham,,0, 30 Campbell Street Streatham 75 C4,,VIC,Streatham Public Hall,0,0,,,,,,
142.766052,-37.302561,Lowan District,,Moyston,,0, Brooke Street Moyston 56 E6,,VIC,Moyston Hall,0,0,,,,,,
142.548026,-37.638086,Lowan District,,Glenthompson,,0, 13 McLennan Street Glenthompson 74 A4,,VIC,Glenthompson Memorial Hall,0,0,,,,,,
141.842177,-37.248662,Lowan District,,Balmoral,,1, 26 Glendinning Street Balmoral 54 F5,,VIC,Balmoral Memorial Hall,0,0,,,,,,
